Time,WindSpeed60.ms,WindSpeed30.ms,Dir.degree,Temp.C
2011-07-02 02:50:00 UTC,5.485,4.52,257.5,21.4
2011-07-02 03:00:00 UTC,5.685,4.52,251.5,21.1
2011-07-02 03:10:00 UTC,5.685,4.605,248.5,21
2011-07-02 03:20:00 UTC,5.315,4.07,248.5,20.9
2011-07-02 03:30:00 UTC,5.305,4.055,245.5,20.7
2011-07-02 03:40:00 UTC,5.205,4.375,243,20.7
2011-07-02 03:50:00 UTC,4.995,4.05,246,20.9
2011-07-02 04:00:00 UTC,5.005,3.765,249.5,21.1
2011-07-02 04:10:00 UTC,4.825,3.635,257,21.1
2011-07-02 04:20:00 UTC,5.06,3.795,261.5,21
2011-07-02 04:30:00 UTC,4.925,3.75,261.5,20.9
2011-07-02 04:40:00 UTC,4.33,3.27,258.5,20.6
2011-07-02 04:50:00 UTC,4.585,3.27,258,20.4
2011-07-02 05:00:00 UTC,4.34,2.875,267.5,20.6
2011-07-02 05:10:00 UTC,4.35,2.93,270.5,20.7
2011-07-02 05:20:00 UTC,4.29,2.895,274.5,20.6
2011-07-02 05:30:00 UTC,3.89,2.69,276,20.9
2011-07-02 05:40:00 UTC,3.565,2.3,279,20.6
2011-07-02 05:50:00 UTC,3.74,2.765,280,20.6
2011-07-02 06:00:00 UTC,4.355,3.105,281,20.4
2011-07-02 06:10:00 UTC,4.945,3.595,278.5,19.6
2011-07-02 06:20:00 UTC,5.1,3.465,280,19.3
2011-07-02 06:30:00 UTC,4.89,3.44,287,19.5
2011-07-02 06:40:00 UTC,5.12,3.705,286,19.7
2011-07-02 06:50:00 UTC,3.975,2.8,277,19.1
2011-07-02 07:00:00 UTC,4.21,3.265,275,18.9
2011-07-02 07:10:00 UTC,4.18,3.04,279,19.1
2011-07-02 07:20:00 UTC,4.105,2.75,288.5,19.5
2011-07-02 07:30:00 UTC,4.045,2.97,298,19.6
2011-07-02 07:40:00 UTC,4.22,3.49,296.5,19
2011-07-02 07:50:00 UTC,4.33,3.41,290.5,18.5
2011-07-02 08:00:00 UTC,4.565,3.395,273.5,18.3
2011-07-02 08:10:00 UTC,4.485,3.395,288.5,18.6
2011-07-02 08:20:00 UTC,4.395,3.41,299.5,18.5
2011-07-02 08:30:00 UTC,4.025,2.605,304.5,17.9
2011-07-02 08:40:00 UTC,4.735,3.215,313.5,17.6
2011-07-02 08:50:00 UTC,4.175,3.165,318.5,17.7
2011-07-02 09:00:00 UTC,4.375,3.11,307.5,17.4
2011-07-02 09:10:00 UTC,4.155,2.625,292.5,17
2011-07-02 09:20:00 UTC,5.135,4,303,17.2
2011-07-02 09:30:00 UTC,6.375,5.215,308,17.6
2011-07-02 09:40:00 UTC,4.79,3.655,312,17.9
2011-07-02 09:50:00 UTC,4.55,3.85,313.5,18.3
2011-07-02 10:00:00 UTC,3.405,2.69,307.5,18.8
2011-07-02 10:10:00 UTC,2.685,2.23,293.5,19.8
2011-07-02 10:20:00 UTC,3.57,3.25,277,20.9
2011-07-02 10:30:00 UTC,5.13,4.705,284,22
2011-07-02 10:40:00 UTC,4.83,3.945,314.5,23
2011-07-02 10:50:00 UTC,3.86,3.74,306.5,23.4
2011-07-02 11:00:00 UTC,5.1,4.74,282.5,23.7
2011-07-02 11:10:00 UTC,5.975,5.645,279,24
2011-07-02 11:20:00 UTC,6.14,4.95,254.5,24.3
2011-07-02 11:30:00 UTC,6.145,5.135,209,24.6
2011-07-02 11:40:00 UTC,5.955,4.41,201,24.7
2011-07-02 11:50:00 UTC,6.615,5.255,210.5,24.5
2011-07-02 12:00:00 UTC,6.995,5.785,215,24.9
2011-07-02 12:10:00 UTC,6.015,4.71,220,25.2
2011-07-02 12:20:00 UTC,7.2,5.92,215.5,25.8
2011-07-02 12:30:00 UTC,7.87,6.695,218,26.1
2011-07-02 12:40:00 UTC,7.195,5.715,209.5,26.5
2011-07-02 12:50:00 UTC,7.015,5.865,182.5,27.1
2011-07-02 13:00:00 UTC,6.895,5.575,187,28.1
2011-07-02 13:10:00 UTC,6.445,5.515,183.5,28.4
2011-07-02 13:20:00 UTC,6.6,5.835,181,29
2011-07-02 13:30:00 UTC,7.445,6.36,178.5,29.5
2011-07-02 13:40:00 UTC,6.385,5.56,180.5,29.6
2011-07-02 13:50:00 UTC,6.28,4.645,205.5,29.9
2011-07-02 14:00:00 UTC,5.845,4.525,208,30.3
2011-07-02 14:10:00 UTC,6.89,6.105,192,30.2
2011-07-02 14:20:00 UTC,6.665,5.285,205.5,30.2
2011-07-02 14:30:00 UTC,6.505,5.475,215,30
2011-07-02 14:40:00 UTC,7.775,6.84,228,30
2011-07-02 14:50:00 UTC,6.895,6.19,219,30
2011-07-02 15:00:00 UTC,7.46,6.54,221,30.4
2011-07-02 15:10:00 UTC,7.07,6.265,210,30.6
2011-07-02 15:20:00 UTC,7.705,6.54,244.5,30.7
2011-07-02 15:30:00 UTC,8.205,7.335,247.5,30.6
2011-07-02 15:40:00 UTC,8.015,7.44,239.5,31
2011-07-02 15:50:00 UTC,8.285,7.89,269,31.1
2011-07-02 16:00:00 UTC,7.995,7.455,257,31.1
2011-07-02 16:10:00 UTC,8.475,8.08,270,31.4
2011-07-02 16:20:00 UTC,8.365,8.035,255,31.4
2011-07-02 16:30:00 UTC,9.43,9.085,289.5,31.7
2011-07-02 16:40:00 UTC,9.195,8.8,288,31.7
2011-07-02 16:50:00 UTC,9.01,8.46,294.5,31.7
2011-07-02 17:00:00 UTC,9.945,9.445,308,31.9
2011-07-02 17:10:00 UTC,9.96,9.755,303.5,31.9
2011-07-02 17:20:00 UTC,9.565,9.25,315,32.3
2011-07-02 17:30:00 UTC,8.525,8.155,301.5,32.6
2011-07-02 17:40:00 UTC,9.985,9.49,291.5,32.9
2011-07-02 17:50:00 UTC,9.205,8.86,301,32.9
2011-07-02 18:00:00 UTC,10.195,9.86,283,32.7
2011-07-02 18:10:00 UTC,10.275,9.99,278.5,33
2011-07-02 18:20:00 UTC,10.455,9.825,291,33
2011-07-02 18:30:00 UTC,9.605,9.2,287.5,33.2
2011-07-02 18:40:00 UTC,9.515,9.005,279,33.1
2011-07-02 18:50:00 UTC,9.355,8.965,298,33.2
2011-07-02 19:00:00 UTC,9.465,9.135,294.5,33.3
2011-07-02 19:10:00 UTC,11.135,10.78,279,33.5
2011-07-02 19:20:00 UTC,11.005,10.56,296,33.2
2011-07-02 19:30:00 UTC,10.735,10.785,295.5,32.9
2011-07-02 19:40:00 UTC,10.45,10.255,297.5,32.8
2011-07-02 19:50:00 UTC,9.835,9.6,286,31.7
2011-07-02 20:00:00 UTC,10.375,9.935,261.5,30.8
2011-07-02 20:10:00 UTC,10.495,10.155,263.5,29.9
2011-07-02 20:20:00 UTC,9.895,9.465,274.5,29.2
2011-07-02 20:30:00 UTC,9.87,9.295,262.5,28.8
2011-07-02 20:40:00 UTC,9.04,8.575,257,26.2
2011-07-02 20:50:00 UTC,8.385,8.2,251,25.2
2011-07-02 21:00:00 UTC,8.98,8.675,250,24.3
2011-07-02 21:10:00 UTC,8.065,7.765,253,24
2011-07-02 21:20:00 UTC,9.62,9.25,259.5,24.2
2011-07-02 21:30:00 UTC,9.17,8.96,267.5,24.4
2011-07-02 21:40:00 UTC,9.09,8.765,276.5,24.4
2011-07-02 21:50:00 UTC,9.08,8.545,290,24.3
2011-07-02 22:00:00 UTC,9.285,8.67,318.5,24.3
2011-07-02 22:10:00 UTC,9.4,8.71,307,24.4
2011-07-02 22:20:00 UTC,9.55,9.14,317.5,24.5
2011-07-02 22:30:00 UTC,10.22,9.635,342.5,24.8
2011-07-02 22:40:00 UTC,9.76,9.37,104,25
2011-07-02 22:50:00 UTC,9.42,8.905,55,25.4
2011-07-02 23:00:00 UTC,9.74,9.295,47.5,24.8
2011-07-02 23:10:00 UTC,10.22,9.59,56,24.1
2011-07-02 23:20:00 UTC,9.33,8.72,68.5,23.9
2011-07-02 23:30:00 UTC,8.99,8.43,83,23.5
2011-07-02 23:40:00 UTC,9.12,8.37,72,23.2
2011-07-02 23:50:00 UTC,8.09,7.165,86,22.5
2011-07-03 00:00:00 UTC,8.4,7.545,88.5,21.7
2011-07-03 00:10:00 UTC,9.255,8.115,101,21.3
2011-07-03 00:20:00 UTC,8.6,7.625,102,21
2011-07-03 00:30:00 UTC,7.955,6.995,97,21.1
2011-07-03 00:40:00 UTC,7.95,6.865,95.5,20.8
2011-07-03 00:50:00 UTC,8.06,7.025,106.5,21
2011-07-03 01:00:00 UTC,7.855,6.87,115.5,20.4
2011-07-03 01:10:00 UTC,8.495,7.355,125,20.1
2011-07-03 01:20:00 UTC,8.665,7.495,166,19.3
2011-07-03 01:30:00 UTC,8.725,7.5,182.5,19.4
2011-07-03 01:40:00 UTC,8.065,6.88,195.5,19.5
2011-07-03 01:50:00 UTC,8.21,6.85,202.5,19.3
2011-07-03 02:00:00 UTC,8.235,6.915,207.5,19.6
2011-07-03 02:10:00 UTC,8.165,6.805,204.5,19.7
2011-07-03 02:20:00 UTC,8.88,7.69,208.5,19.5
2011-07-03 02:30:00 UTC,8.52,7.265,210,19.3
2011-07-03 02:40:00 UTC,8.705,7.505,204.5,19
2011-07-03 02:50:00 UTC,8.72,7.395,203.5,18.9
2011-07-03 03:00:00 UTC,9.035,7.725,199.5,19.3
2011-07-03 03:10:00 UTC,8.82,7.485,201.5,19.8
2011-07-03 03:20:00 UTC,9.08,7.88,204.5,19.3
2011-07-03 03:30:00 UTC,7.74,6.675,197.5,18.6
2011-07-03 03:40:00 UTC,8.005,6.84,192.5,18.5
2011-07-03 03:50:00 UTC,7.96,6.55,193.5,19.5
2011-07-03 04:00:00 UTC,5.92,4.96,181.5,19.4
2011-07-03 04:10:00 UTC,5.04,4.065,197.5,19.3
2011-07-03 04:20:00 UTC,5.63,4.74,202.5,19.2
2011-07-03 04:30:00 UTC,4.985,4.21,197.5,18.9
2011-07-03 04:40:00 UTC,4.655,3.71,195.5,18.8
2011-07-03 04:50:00 UTC,5.045,4.17,179.5,18.6
2011-07-03 05:00:00 UTC,6.355,5.495,186,18.4
2011-07-03 05:10:00 UTC,4.845,4.34,183.5,18.5
2011-07-03 05:20:00 UTC,4.015,3.475,190,18.3
2011-07-03 05:30:00 UTC,3.16,2.645,199.5,18.2
2011-07-03 05:40:00 UTC,3.15,2.47,196.5,17.8
2011-07-03 05:50:00 UTC,3.775,3.175,208,17.7
2011-07-03 06:00:00 UTC,3.635,2.48,206,17.5
2011-07-03 06:10:00 UTC,4.09,3.165,214,17.2
2011-07-03 06:20:00 UTC,4.72,3.835,216,17.2
2011-07-03 06:30:00 UTC,4.415,3.595,234,17
2011-07-03 06:40:00 UTC,4.415,3.63,243,16.7
2011-07-03 06:50:00 UTC,4.73,3.96,226.5,16.7
2011-07-03 07:00:00 UTC,4.65,3.71,251.5,16.9
2011-07-03 07:10:00 UTC,5.52,4.195,281,17
2011-07-03 07:20:00 UTC,6.67,5.095,274,16.9
2011-07-03 07:30:00 UTC,6.08,4.405,267.5,16.1
2011-07-03 07:40:00 UTC,5.235,3.875,271.5,16
2011-07-03 07:50:00 UTC,3.96,2.935,274,15.8
2011-07-03 08:00:00 UTC,4.225,3.03,285.5,15.7
2011-07-03 08:10:00 UTC,3.81,2.675,270,15.8
2011-07-03 08:20:00 UTC,4.025,2.99,269,15.8
2011-07-03 08:30:00 UTC,3.6,2.775,263.5,15.8
2011-07-03 08:40:00 UTC,3.27,2.56,200.5,15.9
2011-07-03 08:50:00 UTC,3.455,2.81,184,16.8
2011-07-03 09:00:00 UTC,3.765,3.09,182.5,16.7
2011-07-03 09:10:00 UTC,3.98,3,199,16.9
2011-07-03 09:20:00 UTC,3.7,2.605,214.5,17.3
2011-07-03 09:30:00 UTC,3.65,2.56,201,17.1
2011-07-03 09:40:00 UTC,4.16,3.065,202.5,17.4
2011-07-03 09:50:00 UTC,4.285,3.33,209,18
2011-07-03 10:00:00 UTC,4.775,3.855,203.5,18.4
2011-07-03 10:10:00 UTC,4.74,3.615,202.5,19.5
2011-07-03 10:20:00 UTC,4.73,3.47,212.5,20.5
2011-07-03 10:30:00 UTC,4.335,2.68,223.5,21.2
2011-07-03 10:40:00 UTC,3.685,2.01,223,20.8
2011-07-03 10:50:00 UTC,4.06,2.36,221,20.9
2011-07-03 11:00:00 UTC,4.54,2.84,231,21.2
2011-07-03 11:10:00 UTC,5.18,3.67,234,21.7
2011-07-03 11:20:00 UTC,6.035,4.465,221.5,22.2
2011-07-03 11:30:00 UTC,5.98,4.385,241.5,22.8
2011-07-03 11:40:00 UTC,5.03,3.555,237,23.1
2011-07-03 11:50:00 UTC,4.445,3.025,230,22.8
2011-07-03 12:00:00 UTC,4.06,3.13,230.5,23.4
2011-07-03 12:10:00 UTC,4.455,4.05,233.5,24.5
2011-07-03 12:20:00 UTC,4.295,3.955,241.5,24.9
2011-07-03 12:30:00 UTC,4.28,3.895,242.5,25.5
2011-07-03 12:40:00 UTC,3.89,3.625,232,26.2
2011-07-03 12:50:00 UTC,3.65,3.57,230.5,26.9
2011-07-03 13:00:00 UTC,3.41,3.375,207,27.4
2011-07-03 13:10:00 UTC,2.79,2.795,213.5,27.5
2011-07-03 13:20:00 UTC,2.24,1.785,230.5,27.2
2011-07-03 13:30:00 UTC,2.02,1.7,225.5,27.5
2011-07-03 13:40:00 UTC,2.18,1.78,233,27.9
2011-07-03 13:50:00 UTC,2.275,2.015,248,28.1
2011-07-03 14:00:00 UTC,2.105,1.74,202.5,28.8
2011-07-03 14:10:00 UTC,1.975,1.93,192.5,29.9
2011-07-03 14:20:00 UTC,1.71,1.485,205,30.2
2011-07-03 14:30:00 UTC,1.7,1.41,208.5,30.6
2011-07-03 14:40:00 UTC,2.565,2.345,226.5,30.6
2011-07-03 14:50:00 UTC,1.565,1.54,242.5,30.1
2011-07-03 15:00:00 UTC,2.78,2.715,245,30
2011-07-03 15:10:00 UTC,0.725,0.655,253,30.5
2011-07-03 15:20:00 UTC,2.255,2.13,256,30.6
2011-07-03 15:30:00 UTC,3.195,3.13,276,30.7
2011-07-03 15:40:00 UTC,1.735,1.63,283,30.9
2011-07-03 15:50:00 UTC,2.745,2.485,298,31.3
2011-07-03 16:00:00 UTC,2.65,2.635,295.5,31.1
2011-07-03 16:10:00 UTC,3.1,2.765,295.5,31.1
2011-07-03 16:20:00 UTC,2.955,2.775,314.5,31.5
2011-07-03 16:30:00 UTC,3.47,3.14,284.5,31.8
2011-07-03 16:40:00 UTC,3.025,2.74,310.5,31.6
2011-07-03 16:50:00 UTC,3.11,2.835,319,31.6
2011-07-03 17:00:00 UTC,3.065,2.87,321.5,31.9
2011-07-03 17:10:00 UTC,1.655,1.405,317.5,31.9
2011-07-03 17:20:00 UTC,3.345,3.27,291,32.6
2011-07-03 17:30:00 UTC,3.38,2.87,285.5,32.6
2011-07-03 17:40:00 UTC,2.935,2.92,289,32.8
2011-07-03 17:50:00 UTC,3.03,2.795,323,32.6
2011-07-03 18:00:00 UTC,3.35,3.335,312.5,33.1
2011-07-03 18:10:00 UTC,3.59,3.605,329.5,32.6
2011-07-03 18:20:00 UTC,3.11,2.8,358.5,33
2011-07-03 18:30:00 UTC,2.78,2.69,298,32.8
2011-07-03 18:40:00 UTC,2.89,2.675,302.5,33
2011-07-03 18:50:00 UTC,3.015,2.855,288.5,33.4
2011-07-03 19:00:00 UTC,2.84,2.62,298.5,32.8
2011-07-03 19:10:00 UTC,2.915,2.665,290,33
2011-07-03 19:20:00 UTC,2.97,2.65,311.5,33.2
2011-07-03 19:30:00 UTC,2.49,2.285,326,33
2011-07-03 19:40:00 UTC,2.695,2.51,317.5,33.2
2011-07-03 19:50:00 UTC,3.405,3.265,332,33.5
2011-07-03 20:00:00 UTC,4.35,3.87,307,33.2
2011-07-03 20:10:00 UTC,3.725,3.555,305.5,33
2011-07-03 20:20:00 UTC,3.005,2.745,303.5,33
2011-07-03 20:30:00 UTC,3.305,2.815,309.5,33.1
2011-07-03 20:40:00 UTC,4.2,3.89,312,33
2011-07-03 20:50:00 UTC,3.73,3.7,300.5,33
2011-07-03 21:00:00 UTC,2.845,2.81,322.5,33
2011-07-03 21:10:00 UTC,4.48,4.275,317,33.2
2011-07-03 21:20:00 UTC,2.815,2.74,317,33
2011-07-03 21:30:00 UTC,4.03,3.585,320.5,33.1
2011-07-03 21:40:00 UTC,3.705,3.485,323,33.5
2011-07-03 21:50:00 UTC,2.725,2.355,338,33.5
2011-07-03 22:00:00 UTC,2.665,2.31,335.5,33.1
2011-07-03 22:10:00 UTC,3.61,3.555,5,32.6
2011-07-03 22:20:00 UTC,2.49,2.175,12.5,32.7
2011-07-03 22:30:00 UTC,3.09,2.78,53,32.6
2011-07-03 22:40:00 UTC,3.73,3.645,88,31.8
2011-07-03 22:50:00 UTC,3.965,3.625,96.5,31.7
2011-07-03 23:00:00 UTC,3.56,3.225,96.5,31.5
2011-07-03 23:10:00 UTC,3.48,3.255,96.5,31.4
2011-07-03 23:20:00 UTC,3.24,3.13,138,30.6
2011-07-03 23:30:00 UTC,3.075,2.87,178,29.6
2011-07-03 23:40:00 UTC,2.385,2.105,204,28.6
2011-07-03 23:50:00 UTC,2.755,2.555,203.5,27.4
2011-07-04 00:00:00 UTC,1.985,1.99,205.5,26.9
2011-07-04 00:10:00 UTC,2.095,1.76,211,26.5
2011-07-04 00:20:00 UTC,2.605,2.485,213,25.9
2011-07-04 00:30:00 UTC,2.54,2.39,212,25.5
2011-07-04 00:40:00 UTC,2.72,2.355,217.5,25.4
2011-07-04 00:50:00 UTC,3.01,2.585,221,25.4
2011-07-04 01:00:00 UTC,3.335,2.805,225.5,25.2
2011-07-04 01:10:00 UTC,3.41,2.815,215,24.8
2011-07-04 01:20:00 UTC,3.5,2.945,215,24.9
2011-07-04 01:30:00 UTC,3.435,2.69,219,25.2
2011-07-04 01:40:00 UTC,3.715,2.93,216,25.5
2011-07-04 01:50:00 UTC,3.325,2.51,218,25.3
2011-07-04 02:00:00 UTC,3.295,2.315,214,24.8
2011-07-04 02:10:00 UTC,3.495,2.315,218.5,24.6
2011-07-04 02:20:00 UTC,3.11,1.99,222,24.6
2011-07-04 02:30:00 UTC,2.705,1.92,218,24.3
2011-07-04 02:40:00 UTC,2.05,0.905,215,24
2011-07-04 02:50:00 UTC,1.585,2.22,209,24.1
2011-07-04 03:00:00 UTC,4.355,4.78,205,24.3
2011-07-04 03:10:00 UTC,3.735,3.635,198.5,24.5
2011-07-04 03:20:00 UTC,3.965,3.555,200.5,24.3
2011-07-04 03:30:00 UTC,2.835,2.735,197,23.3
2011-07-04 03:40:00 UTC,4.52,3.785,183.5,23.3
2011-07-04 03:50:00 UTC,4.36,3.455,191,22.9
2011-07-04 04:00:00 UTC,4.91,3.845,196.5,22.7
2011-07-04 04:10:00 UTC,5.21,4.155,195.5,22.7
2011-07-04 04:20:00 UTC,6.04,4.935,191,23.2
2011-07-04 04:30:00 UTC,6.025,4.905,188,23.4
2011-07-04 04:40:00 UTC,5.385,4.55,191,23.2
2011-07-04 04:50:00 UTC,6.16,5.275,182.5,23.1
2011-07-04 05:00:00 UTC,5.895,4.985,187,22.9
2011-07-04 05:10:00 UTC,6.16,5.18,191.5,23
2011-07-04 05:20:00 UTC,6.085,4.965,192,22.9
2011-07-04 05:30:00 UTC,5.55,4.655,200.5,22.7
2011-07-04 05:40:00 UTC,5.48,4.11,202.5,22.5
2011-07-04 05:50:00 UTC,6.265,4.83,202.5,22.5
2011-07-04 06:00:00 UTC,5.465,4.39,205.5,22.4
2011-07-04 06:10:00 UTC,5.045,3.535,210,22.3
2011-07-04 06:20:00 UTC,5.19,3.705,208,22.1
2011-07-04 06:30:00 UTC,4.79,3.455,210,22
2011-07-04 06:40:00 UTC,4.81,3.275,209,22
2011-07-04 06:50:00 UTC,4.835,3.735,212,22.2
2011-07-04 07:00:00 UTC,4.335,3.205,215,21.8
2011-07-04 07:10:00 UTC,4.025,2.835,211,21.4
2011-07-04 07:20:00 UTC,3.22,2.29,215.5,21.3
2011-07-04 07:30:00 UTC,2.53,1.455,218,21.4
2011-07-04 07:40:00 UTC,3.095,2.09,217,21.4
2011-07-04 07:50:00 UTC,3.515,2.375,216,21.3
2011-07-04 08:00:00 UTC,3.49,2.025,218,21.4
2011-07-04 08:10:00 UTC,4.235,2.7,223,21.6
2011-07-04 08:20:00 UTC,4.135,2.855,225,21.3
2011-07-04 08:30:00 UTC,3.62,2.145,227,20.9
2011-07-04 08:40:00 UTC,2.625,1.15,226,20.9
2011-07-04 08:50:00 UTC,2.74,1.105,225,20.9
2011-07-04 09:00:00 UTC,2.285,1.015,218.5,21
2011-07-04 09:10:00 UTC,2.545,1.465,220.5,21.1
2011-07-04 09:20:00 UTC,2.175,1.405,216,21.1
2011-07-04 09:30:00 UTC,2.37,1.8,215.5,21.7
2011-07-04 09:40:00 UTC,3.02,2.165,220.5,22.1
2011-07-04 09:50:00 UTC,3.17,2.18,225,22.3
2011-07-04 10:00:00 UTC,3.105,2.015,231,22.8
2011-07-04 10:10:00 UTC,2.895,1.965,236,23.3
2011-07-04 10:20:00 UTC,3.39,2.47,238.5,23.4
2011-07-04 10:30:00 UTC,3.565,2.915,238.5,23.6
2011-07-04 10:40:00 UTC,4,3.375,239.5,23.8
2011-07-04 10:50:00 UTC,3.37,2.77,244.5,23.9
2011-07-04 11:00:00 UTC,3.125,2.5,249,24.2
2011-07-04 11:10:00 UTC,3.245,2.445,250,24.6
2011-07-04 11:20:00 UTC,3.38,2.68,246.5,25.3
2011-07-04 11:30:00 UTC,2.905,2.305,248,26
2011-07-04 11:40:00 UTC,2.995,2.415,254.5,26.2
2011-07-04 11:50:00 UTC,3.325,2.84,262.5,26.6
2011-07-04 12:00:00 UTC,3.055,2.535,268.5,26.9
2011-07-04 12:10:00 UTC,3.165,2.58,269,27.1
2011-07-04 12:20:00 UTC,2.825,2.43,268.5,27.3
2011-07-04 12:30:00 UTC,2.89,2.485,262.5,27.4
2011-07-04 12:40:00 UTC,3.305,3.125,258.5,27.5
2011-07-04 12:50:00 UTC,3.415,3.22,255.5,27.3
2011-07-04 13:00:00 UTC,3.075,2.895,256.5,27.2
2011-07-04 13:10:00 UTC,2.745,2.64,259.5,27.4
2011-07-04 13:20:00 UTC,3.565,3.405,256.5,27.7
2011-07-04 13:30:00 UTC,3.815,3.71,258,28.4
2011-07-04 13:40:00 UTC,3.445,3.29,259.5,28.8
2011-07-04 13:50:00 UTC,3.745,3.51,269,29
2011-07-04 14:00:00 UTC,3.735,3.625,270.5,29.4
2011-07-04 14:10:00 UTC,4.065,3.84,274.5,29.9
2011-07-04 14:20:00 UTC,4.31,4.045,275.5,30.5
2011-07-04 14:30:00 UTC,4.225,3.86,276.5,31
2011-07-04 14:40:00 UTC,5.42,5.17,265.5,31.3
2011-07-04 14:50:00 UTC,5.685,5.495,265,31.5
2011-07-04 15:00:00 UTC,5.785,5.405,274.5,31.7
2011-07-04 15:10:00 UTC,5.845,5.71,270,32
2011-07-04 15:20:00 UTC,5.48,5.115,268.5,32.2
2011-07-04 15:30:00 UTC,5.565,5.35,259,32.2
2011-07-04 15:40:00 UTC,5.41,5.025,249,32.3
2011-07-04 15:50:00 UTC,5.99,5.77,247,32.8
2011-07-04 16:00:00 UTC,6.425,5.96,263.5,33
2011-07-04 16:10:00 UTC,6.49,6.225,253,33
2011-07-04 16:20:00 UTC,6.61,6.225,236.5,33.3
2011-07-04 16:30:00 UTC,6.22,5.975,235.5,33.5
2011-07-04 16:40:00 UTC,6.64,6.255,235.5,33.3
2011-07-04 16:50:00 UTC,5.755,5.345,240.5,33.5
2011-07-04 17:00:00 UTC,7.295,6.95,250.5,33.9
2011-07-04 17:10:00 UTC,6.525,6.145,243.5,34.2
2011-07-04 17:20:00 UTC,6.045,5.82,248,33.7
2011-07-04 17:30:00 UTC,5.175,4.73,252,33.9
2011-07-04 17:40:00 UTC,6.145,5.975,256,33.9
2011-07-04 17:50:00 UTC,5.8,5.45,248,34.3
2011-07-04 18:00:00 UTC,6.75,6.245,256.5,34.2
2011-07-04 18:10:00 UTC,5.595,5.09,232,34.4
2011-07-04 18:20:00 UTC,6.565,6.355,230,34.5
2011-07-04 18:30:00 UTC,6.64,6.285,225,34.5
2011-07-04 18:40:00 UTC,6.175,5.715,231.5,34.7
2011-07-04 18:50:00 UTC,4.14,3.775,230.5,34.6
2011-07-04 19:00:00 UTC,5.055,4.76,241.5,34.5
2011-07-04 19:10:00 UTC,6.005,5.795,232.5,34.4
2011-07-04 19:20:00 UTC,5,4.835,233,34.4
2011-07-04 19:30:00 UTC,6.715,6.455,239.5,34.6
2011-07-04 19:40:00 UTC,4.795,4.53,232,34.4
2011-07-04 19:50:00 UTC,5.305,4.87,236.5,34.4
2011-07-04 20:00:00 UTC,4.74,4.43,246,34.2
2011-07-04 20:10:00 UTC,6.095,5.69,247,34.1
2011-07-04 20:20:00 UTC,5.125,4.645,236.5,34.2
2011-07-04 20:30:00 UTC,3.57,2.895,236.5,34.2
2011-07-04 20:40:00 UTC,4.345,3.935,235,34.2
2011-07-04 20:50:00 UTC,5.375,5.01,231.5,34.1
2011-07-04 21:00:00 UTC,3.995,3.655,234,33.9
2011-07-04 21:10:00 UTC,4.07,3.635,233,33.8
2011-07-04 21:20:00 UTC,4.195,3.915,239.5,33.7
2011-07-04 21:30:00 UTC,4.36,4.11,240.5,33.5
2011-07-04 21:40:00 UTC,4.355,4.205,236,33.4
2011-07-04 21:50:00 UTC,3.26,2.81,241,33.2
2011-07-04 22:00:00 UTC,4.64,4.205,236,33
2011-07-04 22:10:00 UTC,4.585,4.225,238.5,32.8
2011-07-04 22:20:00 UTC,4.355,4.125,239.5,32.6
2011-07-04 22:30:00 UTC,3.025,2.745,239.5,32.2
2011-07-04 22:40:00 UTC,3.72,3.455,242,31.8
2011-07-04 22:50:00 UTC,5.345,5.265,239.5,31.4
2011-07-04 23:00:00 UTC,4.01,3.75,237,31
2011-07-04 23:10:00 UTC,3.125,2.815,236,30.3
2011-07-04 23:20:00 UTC,2.615,2.29,234,29.7
2011-07-04 23:30:00 UTC,5.465,5.23,234,28.9
2011-07-04 23:40:00 UTC,6.835,6.655,234,28.2
2011-07-04 23:50:00 UTC,7.235,7.075,232,27.6
2011-07-05 00:00:00 UTC,6.45,6.1,232,26.8
2011-07-05 00:10:00 UTC,6.1,5.695,233,26.4
2011-07-05 00:20:00 UTC,5.55,5.18,232,25.8
2011-07-05 00:30:00 UTC,5.235,4.77,233,25.2
2011-07-05 00:40:00 UTC,5.785,5.23,233,24.9
2011-07-05 00:50:00 UTC,5.885,5.31,227.5,24.6
2011-07-05 01:00:00 UTC,5.39,4.64,228,24.5
2011-07-05 01:10:00 UTC,5.245,4.41,227.5,24.3
2011-07-05 01:20:00 UTC,5.275,4.365,230,24.3
2011-07-05 01:30:00 UTC,5.31,4.41,232,24.3
2011-07-05 01:40:00 UTC,4.915,3.7,229,23.8
2011-07-05 01:50:00 UTC,5.135,3.975,232,23.5
2011-07-05 02:00:00 UTC,4.975,3.53,232,23.1
2011-07-05 02:10:00 UTC,4.645,3.465,233,23.1
2011-07-05 02:20:00 UTC,4.84,3.575,235,23.1
2011-07-05 02:30:00 UTC,4.95,3.575,236,23.1
2011-07-05 02:40:00 UTC,4.91,3.535,236.5,23.1
2011-07-05 02:50:00 UTC,5.18,3.75,238,23.1
2011-07-05 03:00:00 UTC,4.955,3.59,233,22.9
2011-07-05 03:10:00 UTC,4.46,3.045,231,23.2
2011-07-05 03:20:00 UTC,4.095,2.795,230.5,23.6
2011-07-05 03:30:00 UTC,3.89,2.325,233,23.4
2011-07-05 03:40:00 UTC,3.72,2.005,230,23.1
2011-07-05 03:50:00 UTC,3.585,1.875,229,22.9
